ID	121|sk1-rmv|chr3:200001-210000
1072|sk1-rmv|chr15:780001-790000	13.27701382
1073|sk1-rmv|chr15:790001-800000	13.47292889
1074|sk1-rmv|chr15:800001-810000	7.678363839
1075|sk1-rmv|chr15:810001-820000	30.03528779
1076|sk1-rmv|chr15:820001-830000	17.88101805
1077|sk1-rmv|chr15:830001-840000	13.95518138
1078|sk1-rmv|chr15:840001-850000	5.304023853
1079|sk1-rmv|chr15:850001-860000	15.79376899
1080|sk1-rmv|chr15:860001-870000	17.38369517
1081|sk1-rmv|chr15:870001-880000	15.95200809
1082|sk1-rmv|chr15:880001-890000	16.17806395
1083|sk1-rmv|chr15:890001-900000	17.05968178
1084|sk1-rmv|chr15:900001-910000	13.08109875
1085|sk1-rmv|chr15:910001-920000	14.28672997
1086|sk1-rmv|chr15:920001-930000	24.38389144
1087|sk1-rmv|chr15:930001-940000	19.1846068
1088|sk1-rmv|chr15:940001-950000	43.73427254
1089|sk1-rmv|chr15:950001-960000	24.56473613
1090|sk1-rmv|chr15:960001-970000	22.60558539
1091|sk1-rmv|chr15:970001-980000	13.05849316
1092|sk1-rmv|chr15:980001-990000	20.81974415
1093|sk1-rmv|chr15:990001-1000000	17.09735775
1094|sk1-rmv|chr15:1000001-1010000	18.55165041
1095|sk1-rmv|chr15:1010001-1020000	19.67439449
1096|sk1-rmv|chr15:1020001-1030000	19.58397215
1097|sk1-rmv|chr15:1030001-1040000	24.68529925
1098|sk1-rmv|chr15:1040001-1050000	NA
1099|sk1-rmv|chr15:1050001-1054033	NA
1100|sk1-rmv|chr16:1-10000	NA
1101|sk1-rmv|chr16:10001-20000	44.12610269
1102|sk1-rmv|chr16:20001-30000	43.38765356
1103|sk1-rmv|chr16:30001-40000	31.09021511
1104|sk1-rmv|chr16:40001-50000	41.27779893
1105|sk1-rmv|chr16:50001-60000	24.89628471
1106|sk1-rmv|chr16:60001-70000	31.85880501
1107|sk1-rmv|chr16:70001-80000	28.91254372
1108|sk1-rmv|chr16:80001-90000	23.517344
1109|sk1-rmv|chr16:90001-100000	31.23338382
1110|sk1-rmv|chr16:100001-110000	12.01863623
1111|sk1-rmv|chr16:110001-120000	24.21058196
1112|sk1-rmv|chr16:120001-130000	10.6849067
1113|sk1-rmv|chr16:130001-140000	19.16200122
1114|sk1-rmv|chr16:140001-150000	21.68629159
1115|sk1-rmv|chr16:150001-160000	9.840964841
1116|sk1-rmv|chr16:160001-170000	32.47669101
1117|sk1-rmv|chr16:170001-180000	27.63156055
1118|sk1-rmv|chr16:180001-190000	37.12590641
1119|sk1-rmv|chr16:190001-200000	14.18123724
1120|sk1-rmv|chr16:200001-210000	19.24488836
1121|sk1-rmv|chr16:210001-220000	18.82291744
1122|sk1-rmv|chr16:220001-230000	18.40848171
1123|sk1-rmv|chr16:230001-240000	47.29841984
1124|sk1-rmv|chr16:240001-250000	28.25698174
1125|sk1-rmv|chr16:250001-260000	30.98472238
1126|sk1-rmv|chr16:260001-270000	29.1009236
1127|sk1-rmv|chr16:270001-280000	28.08367225
1128|sk1-rmv|chr16:280001-290000	19.42573305
1129|sk1-rmv|chr16:290001-300000	23.14058425
1130|sk1-rmv|chr16:300001-310000	32.28831114
1131|sk1-rmv|chr16:310001-320000	38.25618568
1132|sk1-rmv|chr16:320001-330000	20.69918102
1133|sk1-rmv|chr16:330001-340000	21.90481225
1134|sk1-rmv|chr16:340001-350000	48.01426337
1135|sk1-rmv|chr16:350001-360000	45.72356406
1136|sk1-rmv|chr16:360001-370000	35.26471321
1137|sk1-rmv|chr16:370001-380000	48.1348265
1138|sk1-rmv|chr16:380001-390000	23.86396298
1139|sk1-rmv|chr16:390001-400000	15.57524834
1140|sk1-rmv|chr16:400001-410000	35.72436012
1141|sk1-rmv|chr16:410001-420000	35.4380227
1142|sk1-rmv|chr16:420001-430000	30.82648328
1143|sk1-rmv|chr16:430001-440000	44.52546803
1144|sk1-rmv|chr16:440001-450000	41.36822127
1145|sk1-rmv|chr16:450001-460000	62.12768386
1146|sk1-rmv|chr16:460001-470000	42.82251393
1147|sk1-rmv|chr16:470001-480000	67.22901096
1148|sk1-rmv|chr16:480001-490000	55.04460043
1149|sk1-rmv|chr16:490001-500000	65.73704232
1150|sk1-rmv|chr16:500001-510000	52.16615589
1151|sk1-rmv|chr16:510001-520000	41.7901922
1152|sk1-rmv|chr16:520001-530000	30.51754028
1153|sk1-rmv|chr16:530001-540000	38.56512868
1154|sk1-rmv|chr16:540001-550000	23.69818869
1155|sk1-rmv|chr16:550001-560000	28.4755024
1156|sk1-rmv|chr16:560001-570000	45.59546574
1157|sk1-rmv|chr16:570001-580000	38.64801583
1158|sk1-rmv|chr16:580001-590000	37.28414551
1159|sk1-rmv|chr16:590001-600000	35.79971207
1160|sk1-rmv|chr16:600001-610000	65.53359205
1161|sk1-rmv|chr16:610001-620000	58.86494436
1162|sk1-rmv|chr16:620001-630000	61.45705149
1163|sk1-rmv|chr16:630001-640000	75.57800716
1164|sk1-rmv|chr16:640001-650000	69.13541533
1165|sk1-rmv|chr16:650001-660000	66.68647691
1166|sk1-rmv|chr16:660001-670000	60.43980015
1167|sk1-rmv|chr16:670001-680000	40.2304068
1168|sk1-rmv|chr16:680001-690000	43.65892059
1169|sk1-rmv|chr16:690001-700000	31.44436928
1170|sk1-rmv|chr16:700001-710000	34.39816577
1171|sk1-rmv|chr16:710001-720000	29.64345765
1172|sk1-rmv|chr16:720001-730000	31.98690333
1173|sk1-rmv|chr16:730001-740000	46.59764669
1174|sk1-rmv|chr16:740001-750000	28.30219291
1175|sk1-rmv|chr16:750001-760000	50.10151243
1176|sk1-rmv|chr16:760001-770000	73.59625084
1177|sk1-rmv|chr16:770001-780000	37.73625722
1178|sk1-rmv|chr16:780001-790000	18.70235432
1179|sk1-rmv|chr16:790001-800000	22.23636083
1180|sk1-rmv|chr16:800001-810000	36.86970978
1181|sk1-rmv|chr16:810001-820000	25.67240981
1182|sk1-rmv|chr16:820001-830000	46.92919528
1183|sk1-rmv|chr16:830001-840000	36.839569
1184|sk1-rmv|chr16:840001-850000	31.12789109
1185|sk1-rmv|chr16:850001-860000	12.98314121
1186|sk1-rmv|chr16:860001-870000	42.96568264
1187|sk1-rmv|chr16:870001-880000	39.66526717
1188|sk1-rmv|chr16:880001-890000	23.41185127
1189|sk1-rmv|chr16:890001-900000	44.20898983
1190|sk1-rmv|chr16:900001-910000	38.67815661
1191|sk1-rmv|chr16:910001-920000	28.40015045
1192|sk1-rmv|chr16:920001-921188	45.31666352
