ID	121|sk1-rmv|chr3:200001-210000
1072|sk1-rmv|chr15:780001-790000	8.920831213
1073|sk1-rmv|chr15:790001-800000	19.8841423
1074|sk1-rmv|chr15:800001-810000	11.80433221
1075|sk1-rmv|chr15:810001-820000	12.76549921
1076|sk1-rmv|chr15:820001-830000	14.53765087
1077|sk1-rmv|chr15:830001-840000	22.70006124
1078|sk1-rmv|chr15:840001-850000	12.72044451
1079|sk1-rmv|chr15:850001-860000	28.35442648
1080|sk1-rmv|chr15:860001-870000	16.30980252
1081|sk1-rmv|chr15:870001-880000	27.53593271
1082|sk1-rmv|chr15:880001-890000	14.56768733
1083|sk1-rmv|chr15:890001-900000	14.38746852
1084|sk1-rmv|chr15:900001-910000	22.63247919
1085|sk1-rmv|chr15:910001-920000	20.63505402
1086|sk1-rmv|chr15:920001-930000	16.06951077
1087|sk1-rmv|chr15:930001-940000	14.98068878
1088|sk1-rmv|chr15:940001-950000	21.82900365
1089|sk1-rmv|chr15:950001-960000	21.73889424
1090|sk1-rmv|chr15:960001-970000	32.67216886
1091|sk1-rmv|chr15:970001-980000	16.17463841
1092|sk1-rmv|chr15:980001-990000	24.18686645
1093|sk1-rmv|chr15:990001-1000000	27.91138857
1094|sk1-rmv|chr15:1000001-1010000	19.97425171
1095|sk1-rmv|chr15:1010001-1020000	25.59107136
1096|sk1-rmv|chr15:1020001-1030000	24.13430263
1097|sk1-rmv|chr15:1030001-1040000	14.1171403
1098|sk1-rmv|chr15:1040001-1050000	22.30958715
1099|sk1-rmv|chr15:1050001-1054033	NA
1100|sk1-rmv|chr16:1-10000	NA
1101|sk1-rmv|chr16:10001-20000	53.15704054
1102|sk1-rmv|chr16:20001-30000	46.3237439
1103|sk1-rmv|chr16:30001-40000	37.37287622
1104|sk1-rmv|chr16:40001-50000	20.08688846
1105|sk1-rmv|chr16:50001-60000	22.54236978
1106|sk1-rmv|chr16:60001-70000	23.90151999
1107|sk1-rmv|chr16:70001-80000	27.48336889
1108|sk1-rmv|chr16:80001-90000	23.47350031
1109|sk1-rmv|chr16:90001-100000	25.99656369
1110|sk1-rmv|chr16:100001-110000	16.97060483
1111|sk1-rmv|chr16:110001-120000	19.95172435
1112|sk1-rmv|chr16:120001-130000	27.07787656
1113|sk1-rmv|chr16:130001-140000	22.56489713
1114|sk1-rmv|chr16:140001-150000	21.7614216
1115|sk1-rmv|chr16:150001-160000	52.49623822
1116|sk1-rmv|chr16:160001-170000	19.69641437
1117|sk1-rmv|chr16:170001-180000	24.01415675
1118|sk1-rmv|chr16:180001-190000	25.53099842
1119|sk1-rmv|chr16:190001-200000	27.58849653
1120|sk1-rmv|chr16:200001-210000	14.98068878
1121|sk1-rmv|chr16:210001-220000	24.18686645
1122|sk1-rmv|chr16:220001-230000	23.06800799
1123|sk1-rmv|chr16:230001-240000	24.46470378
1124|sk1-rmv|chr16:240001-250000	19.03561206
1125|sk1-rmv|chr16:250001-260000	17.92426271
1126|sk1-rmv|chr16:260001-270000	19.17828528
1127|sk1-rmv|chr16:270001-280000	26.97274892
1128|sk1-rmv|chr16:280001-290000	38.97231818
1129|sk1-rmv|chr16:290001-300000	30.47199753
1130|sk1-rmv|chr16:300001-310000	28.74490058
1131|sk1-rmv|chr16:310001-320000	29.40570289
1132|sk1-rmv|chr16:320001-330000	37.0574933
1133|sk1-rmv|chr16:330001-340000	36.71958302
1134|sk1-rmv|chr16:340001-350000	29.93134109
1135|sk1-rmv|chr16:350001-360000	29.04526526
1136|sk1-rmv|chr16:360001-370000	28.05406179
1137|sk1-rmv|chr16:370001-380000	34.40677493
1138|sk1-rmv|chr16:380001-390000	32.76227827
1139|sk1-rmv|chr16:390001-400000	45.90323334
1140|sk1-rmv|chr16:400001-410000	36.59943715
1141|sk1-rmv|chr16:410001-420000	49.32739077
1142|sk1-rmv|chr16:420001-430000	48.27611437
1143|sk1-rmv|chr16:430001-440000	44.98712104
1144|sk1-rmv|chr16:440001-450000	39.20510081
1145|sk1-rmv|chr16:450001-460000	55.37973922
1146|sk1-rmv|chr16:460001-470000	49.2522996
1147|sk1-rmv|chr16:470001-480000	50.67903187
1148|sk1-rmv|chr16:480001-490000	41.98347417
1149|sk1-rmv|chr16:490001-500000	62.02530793
1150|sk1-rmv|chr16:500001-510000	45.03968486
1151|sk1-rmv|chr16:510001-520000	61.53721531
1152|sk1-rmv|chr16:520001-530000	43.81569876
1153|sk1-rmv|chr16:530001-540000	32.27418565
1154|sk1-rmv|chr16:540001-550000	27.33318654
1155|sk1-rmv|chr16:550001-560000	25.09546962
1156|sk1-rmv|chr16:560001-570000	45.00213928
1157|sk1-rmv|chr16:570001-580000	40.48915985
1158|sk1-rmv|chr16:580001-590000	55.52992157
1159|sk1-rmv|chr16:590001-600000	39.43037433
1160|sk1-rmv|chr16:600001-610000	55.57497627
1161|sk1-rmv|chr16:610001-620000	72.35034405
1162|sk1-rmv|chr16:620001-630000	54.50868163
1163|sk1-rmv|chr16:630001-640000	49.15468108
1164|sk1-rmv|chr16:640001-650000	59.68246337
1165|sk1-rmv|chr16:650001-660000	54.55373633
1166|sk1-rmv|chr16:660001-670000	55.83028625
1167|sk1-rmv|chr16:670001-680000	63.86504164
1168|sk1-rmv|chr16:680001-690000	36.03625336
1169|sk1-rmv|chr16:690001-700000	49.74039222
1170|sk1-rmv|chr16:700001-710000	39.25015551
1171|sk1-rmv|chr16:710001-720000	34.99999519
1172|sk1-rmv|chr16:720001-730000	38.14631529
1173|sk1-rmv|chr16:730001-740000	31.0727269
1174|sk1-rmv|chr16:740001-750000	31.95129361
1175|sk1-rmv|chr16:750001-760000	36.13387188
1176|sk1-rmv|chr16:760001-770000	25.61359871
1177|sk1-rmv|chr16:770001-780000	26.40956513
1178|sk1-rmv|chr16:780001-790000	23.74382853
1179|sk1-rmv|chr16:790001-800000	32.13151242
1180|sk1-rmv|chr16:800001-810000	30.17914196
1181|sk1-rmv|chr16:810001-820000	28.05406179
1182|sk1-rmv|chr16:820001-830000	28.64728205
1183|sk1-rmv|chr16:830001-840000	30.07401432
1184|sk1-rmv|chr16:840001-850000	15.5138361
1185|sk1-rmv|chr16:850001-860000	35.19523224
1186|sk1-rmv|chr16:860001-870000	14.71036056
1187|sk1-rmv|chr16:870001-880000	30.5921434
1188|sk1-rmv|chr16:880001-890000	25.696199
1189|sk1-rmv|chr16:890001-900000	35.54065163
1190|sk1-rmv|chr16:900001-910000	48.76420698
1191|sk1-rmv|chr16:910001-920000	35.19523224
1192|sk1-rmv|chr16:920001-921188	47.8105491
